Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_413.jpg;0;1;0;5.014247;119.3351;101.2682;1.465695;34.52631;-0.001586457
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_480.jpg;0;1;0;5.020853;119.5841;101.438;1.506587;34.48153;-0.001101002
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_546.jpg;0;1;0;5.000968;119.8327;101.6072;1.476727;34.45842;-0.001544669
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_613.jpg;-2.999834;1;0;5.016104;120.1638;101.8309;1.395806;34.23038;-0.0004594665
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_680.jpg;-6.000255;1;0;5.015033;120.4142;101.9969;1.366207;33.69961;7.728849E-05
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_746.jpg;-9.00324;1;0;5.023205;120.6663;102.16;1.346538;32.88708;359.9925
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_813.jpg;-12.00263;1;0;5.013856;121.0081;102.3695;1.330309;31.18541;359.8281
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_880.jpg;-15;1;0;5.003415;121.2654;102.519;1.177225;29.34681;359.6806
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_20_947.jpg;-15;1;0;5.016267;121.613;102.7039;0.7814709;26.47803;359.4014
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_013.jpg;-15;1;0;5.007165;121.8771;102.8307;0.3814044;24.28493;359.0883
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_080.jpg;-12.00111;1;0;5.008515;122.1439;102.9483;359.9088;22.29247;358.7316
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_147.jpg;-8.996685;1;0;5.002252;122.5079;103.1017;359.6562;20.49641;358.5515
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_213.jpg;-5.996849;1;0;5.002287;122.787;103.2156;359.7463;19.61031;358.7306
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_280.jpg;-3.001154;1;0;5.002935;123.0731;103.3249;0.04914346;18.90141;358.9863
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_347.jpg;0;1;0;5.011134;123.4577;103.4601;0.4449309;18.27673;359.2221
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_413.jpg;0;1;0;5.012046;123.7466;103.5582;0.6942906;18.0919;359.3875
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_480.jpg;1.499894;1;0;5.006755;124.0355;103.6548;0.9097179;18.03631;359.566
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_547.jpg;4.500224;0.8997251;0;5.026793;124.4194;103.7851;1.179185;18.51253;359.8412
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_613.jpg;7.500194;0.6997271;0;5.012521;124.7063;103.8856;1.374129;19.22936;0.04258663
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_680.jpg;10.50174;0.4996241;0;5.004195;124.9895;103.9874;1.407866;20.30941;0.1552105
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_746.jpg;13.50045;0.2997101;0;5.002855;125.2663;104.0928;1.190709;21.96306;0.2211907
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_813.jpg;15;0.1000389;0;4.993285;125.6248;104.2494;0.7413535;24.49379;0.6086537
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_880.jpg;15;0;0;4.971314;125.8857;104.3745;0.263768;26.51612;0.9993287
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_21_946.jpg;15;0;0;4.948084;126.1409;104.5058;359.7442;28.44477;1.386347
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_013.jpg;0;0;0;4.927351;126.4831;104.687;359.4122;30.50146;1.556873
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_080.jpg;-2.999699;0;0;4.90237;126.7416;104.825;359.3552;31.21589;1.348314
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_147.jpg;-6.001966;0;0;4.886236;127.0876;105.0129;359.5375;30.99182;0.6719566
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_213.jpg;-9.0045;0.100215;0;4.843215;127.3432;105.1563;359.6871;30.00939;0.1997472
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_280.jpg;-11.99749;0.2997479;0;4.830179;127.6;105.2949;359.8144;28.64444;359.6652
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_347.jpg;-15;0.09911692;0;4.816264;127.9472;105.4699;0.06435945;26.27917;358.8839
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_413.jpg;-15;0;0;4.795502;128.2059;105.5929;0.06414803;24.26992;358.3952
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_480.jpg;-15;0;0;4.77444;128.4632;105.7103;359.9258;22.23812;358.1265
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_546.jpg;-15;0;0;4.751478;128.7245;105.8208;359.9204;20.16854;357.9903
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_614.jpg;-15;0;0;4.727067;129.0777;105.9549;0.01441896;17.32844;358.0643
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_680.jpg;-15;0;0;4.69828;129.3426;106.0425;359.9167;15.19937;358.2153
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_747.jpg;-15;0;0;4.67555;129.7033;106.1447;0.05402899;12.31311;358.5958
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_813.jpg;-15;0;0;4.619313;129.9703;106.2046;359.9194;10.47361;358.8778
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_880.jpg;-15;0.100266;0;4.578641;130.2394;106.2492;359.8391;8.744171;358.9274
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_22_947.jpg;-15;0.300207;0;4.563555;130.6024;106.2938;359.9293;6.311996;358.8631
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_013.jpg;-15;0.5001329;0;4.553606;130.8757;106.3167;0.03068142;4.30249;358.7623
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_080.jpg;-15;0.699462;0;4.55535;131.147;106.3344;359.9866;2.305237;358.8028
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_147.jpg;-15;0.8997059;0;4.574;131.512;106.3414;-0.003466481;359.5134;358.8308
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_213.jpg;-15;1;0;4.593484;131.7875;106.3348;0.01536083;357.4168;358.8198
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_280.jpg;-15;1;0;4.626468;132.0638;106.3188;0.00791715;355.2818;358.8312
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_347.jpg;-15;1;0;4.653464;132.4332;106.2812;0.0008739441;352.4233;358.8267
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_413.jpg;-15;1;0;4.679489;132.7106;106.2411;359.9911;350.2844;358.8197
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_480.jpg;-15;1;0;4.710883;132.9885;106.1896;0.02630295;348.1533;358.7794
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_547.jpg;-15;0.8001609;0;4.730436;133.3571;106.1084;0.01327063;345.4582;358.8384
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_613.jpg;-15;0.6002979;0;4.750747;133.6315;106.0338;0.008574556;343.3099;358.83
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_680.jpg;-15;0.40027;0;4.757895;133.9033;105.949;0.01180102;341.1834;358.7902
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_747.jpg;-15;0.4001468;0;4.752014;134.2599;105.8221;359.983;338.4141;358.7719
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_813.jpg;-15;0.599869;0;4.745669;134.5238;105.7159;0.01405893;336.3944;358.7941
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_880.jpg;-15;0.8002509;0;4.75223;134.7838;105.6011;0.004553922;334.3558;358.859
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_23_947.jpg;-15;0.6002439;0;4.762502;135.1232;105.4302;-0.0007966242;331.5764;358.8104
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_013.jpg;-15;0.4002999;0;4.768872;135.3734;105.2928;0.007166469;329.528;358.8346
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_080.jpg;-15;0.2003918;0;4.760196;135.6166;105.1451;359.9881;327.4514;358.7683
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_147.jpg;-15;0.0002949238;0;4.749651;135.9332;104.9372;0.01344806;324.7068;358.7603
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_213.jpg;-15;0;0;4.718461;136.1614;104.7724;359.9775;322.6695;358.7339
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_280.jpg;-15;0;0;4.685773;136.3832;104.6004;359.9841;320.6203;358.7121
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_347.jpg;-15;0;0;4.663404;136.668;104.3608;0.01029016;317.901;358.7238
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_414.jpg;-15;0;0;4.634199;136.872;104.1742;359.9776;315.8812;358.7781
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_480.jpg;-15;0;0;4.600846;137.068;103.9805;359.9795;313.8245;358.8073
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_547.jpg;-15;0.100068;0;4.579033;137.3164;103.7124;0.003547963;311.0707;358.8197
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_613.jpg;-13.49529;0.300102;0;4.556276;137.4924;103.5047;359.9852;309.0535;358.8168
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_680.jpg;-10.49654;0.500019;0;4.549335;137.6621;103.2914;-0.0005015653;307.254;358.8199
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_747.jpg;1.495079;0.300816;0;4.552777;137.8843;103.0034;359.9916;306.2134;358.9341
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_814.jpg;4.506886;0.1000289;0;4.552849;138.0487;102.7861;359.9594;306.3225;359.0208
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_881.jpg;7.53966;0;0;4.535816;138.2139;102.5709;359.9026;306.9288;359.1648
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_24_947.jpg;10.53423;0;0;4.51843;138.4387;102.2904;359.7834;308.4338;359.5344
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_014.jpg;13.51841;0;0;4.499403;138.6127;102.0869;359.6719;310.0435;359.985
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_080.jpg;15;0;0;4.469626;138.7922;101.8897;359.59;311.996;0.5558434
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_147.jpg;15;0;0;4.444603;139.039;101.6331;359.6788;314.6423;1.279296
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_214.jpg;15;0;0;4.424079;139.229;101.4442;359.9093;316.7444;1.647181
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_280.jpg;15;0;0;4.395021;139.4219;101.2609;0.1179361;318.9541;1.763732
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_346.jpg;15;0;0;4.374987;139.6163;101.0884;0.03656601;321.2039;1.763842
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_413.jpg;15;0;0;4.354771;139.8832;100.8716;359.8784;324.0981;1.571318
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_480.jpg;15;0;0;4.325168;140.0921;100.7175;359.9323;326.3094;1.335475
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_547.jpg;15;0;0;4.270396;140.3792;100.5333;-0.0004553815;328.8164;1.14291
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_613.jpg;15;0;0;4.242437;140.5999;100.4091;-0.004132958;330.9151;1.170069
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_680.jpg;15;0;0;4.21236;140.8238;100.2933;359.994;333.0715;1.243317
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_747.jpg;15;0;0;4.199524;141.1252;100.1492;359.9872;335.9511;1.188153
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_814.jpg;15;0;0;4.171279;141.3548;100.0529;359.9834;338.0569;1.181888
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_880.jpg;15;0;0;4.138387;141.5871;99.96649;-0.001775369;340.1984;1.23032
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_25_947.jpg;15;0;0;4.125207;141.8981;99.86285;359.9641;343.0402;1.155468
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_013.jpg;15;0;0;4.095074;142.1348;99.79884;0.00120809;345.1378;1.224763
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_080.jpg;15;0;0;4.065419;142.3714;99.74331;359.989;347.2926;1.301461
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_147.jpg;15;0;0;4.052893;142.6879;99.6805;0.0004368119;350.1751;1.271072
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_214.jpg;15;0;0;4.021529;142.9252;99.64469;359.9915;352.3271;1.234352
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_280.jpg;15;0;0;3.992821;143.1626;99.61795;359.9858;354.5114;1.173956
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_347.jpg;15;0;0;3.974294;143.4785;99.59923;359.9823;357.3889;1.199336
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_414.jpg;15;0;0;3.950259;143.7149;99.59477;0.008417088;359.5543;1.193421
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_480.jpg;15;0;0;3.924669;143.9489;99.59864;359.961;1.720734;1.146665
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_547.jpg;15;0;0;3.90475;144.2597;99.62109;0.002383843;4.580879;1.244847
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_613.jpg;15;0;0;3.88097;144.4901;99.64584;359.9932;6.742004;1.250693
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_680.jpg;15;0;0;3.85382;144.7183;99.67834;359.9917;8.917885;1.202402
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_747.jpg;15;0;0;3.836077;145.0181;99.73648;359.9868;11.77312;1.168319
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_813.jpg;15;0;0;3.815037;145.2394;99.79089;-0.002856833;13.92248;1.198586
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_880.jpg;15;0;0;3.786038;145.4571;99.85291;359.9918;16.10652;1.239276
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_26_955.jpg;15;0;0;3.774358;145.7346;99.94874;359.673;18.88402;1.486885
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_014.jpg;15;0;0;3.679036;145.8915;100.0437;357.5591;20.32098;3.513659
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_080.jpg;15;0;0;3.569792;146.0323;100.1397;355.0723;20.95128;5.749178
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_147.jpg;15;0;0;3.446609;146.1575;100.2828;349.7341;19.874;9.963491
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_213.jpg;15;0;0;3.263289;146.2453;100.3831;345.1276;16.30078;12.17362
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_280.jpg;15;0;0;2.9639;146.3269;100.483;339.6942;10.28465;13.26769
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_347.jpg;15;0;0;2.706915;146.4346;100.618;331.4076;358.0951;11.86058
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_413.jpg;15;0;0;2.453995;146.473;100.7134;324.1839;344.4637;5.912446
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_480.jpg;15;0;0;1.880955;146.4845;100.8204;317.9511;326.6567;355.0888
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_547.jpg;15;0;0;-1.368048;146.4653;101.0215;315.4568;305.2623;342.7541
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_614.jpg;15;0;0;-1.259757;146.4454;101.1819;315.601;292.7434;336.1255
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_680.jpg;15;0;0;-1.201296;146.4226;101.3408;316.2261;283.3746;331.7412
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_747.jpg;15;0;0;-1.223767;146.3804;101.5539;316.8506;275.5981;329.3817
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_814.jpg;15;0;0;-1.303122;146.3365;101.7175;316.7164;273.2895;330.2235
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_880.jpg;15;0;0;-1.500239;146.2816;101.8866;315.9542;274.1234;333.4192
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_27_947.jpg;15;0;0;-1.708664;146.2038;102.13;314.8685;278.5455;340.6177
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_014.jpg;15;0;0;-1.941264;146.1515;102.3309;314.6089;283.408;347.7537
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_080.jpg;15;0;0;-2.250415;146.1096;102.5445;315.3058;288.5466;355.5632
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_147.jpg;15;0;0;-2.451063;146.0097;102.8304;318.2924;292.7173;1.028567
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_214.jpg;15;0;0;-3.017461;145.895;103.0357;321.575;293.9427;1.243062
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_280.jpg;15;0;0;-3.374092;145.7818;103.2313;325.4602;294.8429;1.074019
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_347.jpg;15;0;0;-3.648055;145.6351;103.4734;331.589;295.5978;0.3235493
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_414.jpg;15;0;0;-3.915245;145.5376;103.644;336.9584;296.0528;0.04317064
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_480.jpg;15;0;0;-4.213579;145.45;103.8026;342.9951;296.7791;0.06575974
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_547.jpg;15;0;0;-4.428463;145.3449;103.9933;352.062;297.8625;0.03316157
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_613.jpg;15;0;0;-4.56876;145.2752;104.1211;359.5616;298.3661;359.9867
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_680.jpg;15;0;0;-4.468531;145.195;104.2591;5.783535;297.3848;0.1626699
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_747.jpg;15;0;0;-4.394149;145.0763;104.4532;12.97285;295.6111;0.5816532
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_813.jpg;15;0;0;-4.202029;144.9744;104.6004;17.3567;294.1362;0.4314201
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_880.jpg;15;0;0;-4.1991;144.8735;104.7512;21.72655;293.1196;0.3514964
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_28_947.jpg;15;0;0;-3.545074;144.7425;104.9516;25.39626;293.126;359.6117
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_014.jpg;15;0;0;-3.545074;144.6453;105.1001;27.76797;293.1572;359.0475
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_080.jpg;15;0;0;-3.545074;144.5478;105.2494;30.13218;293.2159;358.4704
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_147.jpg;15;0;0;-3.545074;144.4174;105.45;33.27239;293.3404;357.6759
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_214.jpg;13.50159;0;0;-3.535501;144.3582;105.5829;33.72226;294.442;358.2683
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_280.jpg;10.50077;0;0;-2.26323;144.3104;105.71;33.60212;296.1575;359.0349
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_347.jpg;-1.49715;0;0;-2.26323;144.2457;105.8809;33.47213;298.4361;0.05795376
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_413.jpg;-4.487446;0;0;-2.26323;144.1964;106.0101;33.39716;300.1387;0.8252869
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_480.jpg;-7.48251;0;0;-2.26323;144.1403;106.1398;33.13835;301.2239;1.789662
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_546.jpg;-10.46952;0;0;-1.066374;144.0733;106.2086;30.20208;300.0896;1.516387
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_614.jpg;-13.48668;0;0;-1.066374;143.9859;106.3161;26.75785;298.9053;1.491512
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_680.jpg;-15;0;0;-1.066374;143.9205;106.3981;24.18439;298.0411;1.422442
/Users/shingomori/Work/RoboND/RoboND-Rover-Project/dataset/IMG/robocam_2017_08_24_23_12_29_747.jpg;-15;0;0;-1.020909;143.8408;106.5055;19.64365;299.2318;359.9465
